Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1635,09-02-2025,11-02-2025,Janet Munoz,CUST759,Corporate,Office Supplies,Pen,PROD3043,North,Alabama,Lake Monicachester,3,2872,20,6892.8,5150.34,1742.46,4,Yes,38,"Branch, Johnson and Campbell",qyoung@sanchez.com,Net Banking,Cancelled
ORD1636,03-10-2025,07-10-2025,Jamie Hodge,CUST710,Consumer,Electronics,Keyboard,PROD8852,West,Illinois,Port Pamelamouth,1,2442,10,2197.8,1829.37,368.43,27,NO,0,Simpson-Weber,susan91@jones-obrien.com,UPI,Cancelled
ORD1637,14-11-2024,19-11-2024,Lawrence Spencer,CUST437,Home Office,Furniture,Office Chair,PROD5391,West,Delaware,Stephenbury,7,317,15,1886.15,1316.06,570.09,14,NO,0,James-Brown,wdavidson@greer.biz,Credit Card,Returned
ORD1638,20-06-2024,24-06-2024,Alexis Peterson,CUST262,Consumer,Electronics,Headphones,PROD2662,North,Florida,Port Jillbury,3,860,5,2451,2071.45,379.55,19,NO,0,Larson Group,elizabethyork@taylor.com,UPI,Pending
ORD1639,21-10-2024,26-10-2024,Brandon Acosta,CUST244,Corporate,Furniture,Dining Table,PROD4721,North,Florida,Collinsfurt,7,3294,5,21905.1,14561.47,7343.63,16,NO,0,House Ltd,coleebony@garrett.net,Credit Card,Cancelled
ORD1640,05-12-2024,11-12-2024,Jennifer Walker,CUST558,Home Office,Office Supplies,Calculator,PROD2817,North,Nebraska,Victoriaview,10,387,10,3483,3047.53,435.47,29,NO,0,Simpson PLC,daniel41@watkins-carlson.com,Net Banking,Cancelled
ORD1641,30-06-2024,05-07-2024,Donald Terry,CUST970,Corporate,Furniture,Book Shelf,PROD1498,West,Arizona,East Erinview,3,3220,10,8694,6590.35,2103.65,39,NO,0,Frank-Lee,kellyoliver@mccann.net,Net Banking,Delivered
ORD1642,28-09-2024,02-10-2024,Kristin Fox,CUST922,Corporate,Electronics,Mouse,PROD9777,South,Nebraska,West Michaelville,2,1630,10,2934,2429.2,504.8,21,NO,0,Morales and Sons,davislisa@anderson.com,Credit Card,Pending
ORD1643,27-05-2024,02-06-2024,Bethany Carter,CUST328,Home Office,Office Supplies,Calculator,PROD6108,South,Minnesota,Careyfort,4,1122,5,4263.6,3589.94,673.66,49,NO,0,"Wyatt, Brown and Wall",owalters@calderon-spence.net,UPI,Cancelled
ORD1644,16-02-2026,23-02-2026,Joseph Kelly,CUST560,Corporate,Office Supplies,Notebook,PROD6898,West,New York,Robinsonstad,1,3367,10,3030.3,2708.46,321.84,36,NO,0,Moore-Robertson,amanda97@briggs.com,Cash,Delivered
ORD1645,18-11-2024,24-11-2024,April Taylor,CUST561,Corporate,Furniture,Book Shelf,PROD1621,West,Montana,Millerberg,3,1563,15,3985.65,2462.69,1522.96,28,NO,0,"Hartman, Mccoy and Powers",erin99@collins.com,Net Banking,Returned
ORD1646,06-11-2024,11-11-2024,Leslie Tucker,CUST657,Corporate,Electronics,Keyboard,PROD3231,South,Illinois,South Danielle,8,4698,0,37584,23222.96,14361.04,21,NO,0,Jackson Ltd,kingandrew@padilla.com,Credit Card,Pending
ORD1647,20-01-2026,21-01-2026,Christina Higgins DDS,CUST256,Corporate,Electronics,Mouse,PROD4404,West,Arizona,Jessicaport,4,4178,15,14205.2,10328.3,3876.9,26,NO,0,"Jordan, Rodgers and Cole",amy80@hudson.com,Credit Card,Returned
ORD1648,02-12-2025,05-12-2025,Julia Martin,CUST979,Home Office,Furniture,Sofa,PROD7224,South,Pennsylvania,South Sharonton,8,1283,0,10264,8663.65,1600.35,42,NO,0,Choi-Chavez,bonillamark@nelson.biz,Cash,Cancelled
ORD1649,20-01-2026,21-01-2026,Christopher Gonzales,CUST605,Consumer,Electronics,Laptop,PROD7675,South,New Hampshire,Michaelshire,5,2011,15,8546.75,7112.22,1434.53,46,NO,0,"Harris, White and Sullivan",krystalwalker@vincent.com,UPI,Returned
ORD1650,13-12-2025,17-12-2025,Margaret Summers,CUST926,Corporate,Electronics,Headphones,PROD8053,North,Oregon,New Jenniferview,5,4257,0,21285,17970.07,3314.93,17,NO,0,Phillips LLC,rebekahwilson@clark.org,Cash,Returned
ORD1651,01-12-2024,07-12-2024,Christopher Ford,CUST148,Consumer,Grocery,Milk,PROD4234,West,Connecticut,Durantown,10,1686,0,16860,13079.07,3780.93,43,NO,0,"Anderson, Carr and Nguyen",bryantjessica@brown-burns.com,Cash,Returned
ORD1652,15-09-2025,18-09-2025,Victor Holmes,CUST355,Corporate,Furniture,Book Shelf,PROD9609,South,Maryland,Michealport,9,3989,10,32310.9,25781.4,6529.5,3,Yes,29,"Howell, Petersen and Byrd",hernandezkimberly@bennett-schroeder.com,Net Banking,Pending
ORD1653,17-02-2026,23-02-2026,Christine Rodgers,CUST263,Consumer,Office Supplies,Notebook,PROD7463,West,Alabama,Davisview,2,3955,0,7910,6140.24,1769.76,22,NO,0,Jones Group,anitawilliams@navarro-cunningham.com,Net Banking,Pending
ORD1654,20-03-2026,26-03-2026,Larry Taylor,CUST393,Consumer,Office Supplies,File Folder,PROD5533,South,Missouri,Jacobfurt,4,3367,15,11447.8,8331.78,3116.02,24,NO,0,"Ellis, Velazquez and Harvey",sarah88@bell-boyd.com,Credit Card,Cancelled
ORD1655,15-01-2026,20-01-2026,Karina Jackson,CUST957,Corporate,Electronics,Monitor,PROD5556,North,Arizona,Lake Nicholas,6,143,15,729.3,613.89,115.41,1,Yes,38,Rodriguez-Nelson,brittneycook@sullivan-rodriguez.org,Credit Card,Returned
ORD1656,29-09-2025,02-10-2025,Tony Edwards,CUST653,Home Office,Grocery,Bread,PROD3920,North,Nevada,Justinport,7,2927,0,20489,13562,6927,39,NO,0,Whitehead-Stewart,abruce@dorsey-rodriguez.info,Net Banking,Returned
ORD1657,22-05-2024,24-05-2024,Sandra Gonzalez,CUST997,Home Office,Office Supplies,stapler,PROD6952,West,Maine,North Stephen,6,681,5,3881.7,2841.67,1040.03,20,NO,0,"Gardner, Mcneil and Williams",pamelajohnson@park-smith.org,UPI,Delivered
ORD1658,01-09-2024,02-09-2024,Allison Soto,CUST139,Consumer,Grocery,Eggs,PROD8901,East,Tennessee,East Katie,5,3688,10,16596,12201.81,4394.19,37,NO,0,Baker-Wright,daykimberly@patterson-roberson.com,Net Banking,Returned
ORD1659,22-08-2024,27-08-2024,Joshua Chandler,CUST317,Corporate,Electronics,Mouse,PROD6378,South,Rhode Island,New Melanieview,9,3353,15,25650.45,17019.36,8631.09,47,NO,0,Huang and Sons,reynoldsdillon@jones.org,Cash,Delivered
ORD1660,03-05-2024,06-05-2024,Kelly Wiley,CUST756,Corporate,Grocery,Eggs,PROD1148,North,Massachusetts,Port Brittanyview,4,498,20,1593.6,1314.66,278.94,13,NO,0,Turner-Brown,beckerrandy@maxwell.net,Cash,Delivered
ORD1661,24-08-2025,28-08-2025,Christopher Bauer,CUST827,Home Office,Furniture,Book Shelf,PROD1642,East,North Dakota,Jacobmouth,9,3812,5,32592.6,21764.23,10828.37,44,NO,0,Saunders-Johnson,lori81@adams-rodriguez.com,UPI,Pending
ORD1662,20-04-2024,22-04-2024,Christina Leonard,CUST678,Home Office,Office Supplies,Calculator,PROD8005,North,Michigan,Maloneborough,7,2266,15,13482.7,9782.33,3700.37,22,NO,0,Taylor Inc,burtonlindsey@singh-turner.info,Cash,Returned
ORD1663,03-03-2026,07-03-2026,Richard Ball,CUST746,Corporate,Furniture,Book Shelf,PROD6501,South,New York,West Debbie,4,2838,15,9649.2,5829.24,3819.96,41,NO,0,Riggs-Lewis,linda66@sanders-marks.biz,Cash,Returned
ORD1664,07-02-2026,10-02-2026,Amy Thompson,CUST196,Consumer,Grocery,Eggs,PROD4567,East,Maine,New Steveshire,10,4380,5,41610,36158.97,5451.03,4,Yes,44,"Jackson, Norman and Montoya",jasminedwards@gibbs-garcia.com,Net Banking,Cancelled
ORD1665,30-05-2025,03-06-2025,Patricia Kim,CUST369,Home Office,Office Supplies,stapler,PROD4128,East,Pennsylvania,New Tracie,2,3465,20,5544,4409.64,1134.36,18,NO,0,"Hess, Cruz and Cooke",iberger@herrera-ford.info,Cash,Returned
ORD1666,23-06-2024,27-06-2024,Allison Johnson,CUST350,Consumer,Office Supplies,File Folder,PROD6267,South,Arkansas,South Jacquelineborough,6,1668,15,8506.8,5708.42,2798.38,2,Yes,46,Chapman Group,obrady@wright.com,UPI,Delivered
ORD1667,25-12-2024,27-12-2024,William Robinson,CUST516,Consumer,Office Supplies,stapler,PROD9144,North,Wyoming,Morsefurt,5,2297,5,10910.75,7002.36,3908.39,7,Yes,20,Perez Inc,paula34@morgan.info,Cash,Cancelled
ORD1668,29-09-2024,06-10-2024,Erin Pham,CUST830,Corporate,Grocery,Bread,PROD1545,East,Connecticut,New Adrianafort,10,3758,10,33822,25384.79,8437.21,46,NO,0,"Howell, Beck and Hopkins",myoung@cook.com,UPI,Pending
ORD1669,04-11-2024,05-11-2024,Christina Padilla,CUST987,Consumer,Electronics,Monitor,PROD1822,West,Oregon,South Ashley,9,3545,5,30309.75,23326.11,6983.64,46,NO,0,"Miles, Oconnell and Horton",hardypeter@johnson-khan.com,Cash,Pending
ORD1670,05-06-2025,12-06-2025,Trevor Foster,CUST883,Consumer,Electronics,Keyboard,PROD5192,South,Idaho,Johnsonbury,4,3153,10,11350.8,9599.53,1751.27,4,Yes,41,"Larson, Matthews and Ramirez",carolyn35@williams.info,Cash,Delivered
ORD1671,04-04-2025,09-04-2025,Richard Owens,CUST719,Home Office,Grocery,Bread,PROD1000,South,Kansas,Richardmouth,2,301,5,571.9,345.35,226.55,20,NO,0,Mann Ltd,aho@roberts.org,Net Banking,Cancelled
ORD1672,02-09-2025,04-09-2025,Erica Santiago,CUST351,Consumer,Furniture,Sofa,PROD4534,East,Georgia,North Joseborough,5,2018,10,9081,7456.55,1624.45,21,NO,0,Pierce-Barrett,erodriguez@bishop.com,UPI,Delivered
ORD1673,01-08-2024,02-08-2024,Jerry Martinez,CUST367,Corporate,Grocery,Cheese,PROD2811,West,Maryland,North David,9,1851,5,15826.05,13866.38,1959.67,22,NO,0,Armstrong Inc,odonnellsierra@hudson.com,UPI,Cancelled
ORD1674,28-09-2024,03-10-2024,Sara Hicks,CUST712,Corporate,Office Supplies,File Folder,PROD3851,East,Texas,Hillhaven,9,3256,0,29304,20395.32,8908.68,23,NO,0,Campbell and Sons,chelsea96@morton-watkins.net,Credit Card,Returned
ORD1675,02-08-2025,09-08-2025,David Bowers,CUST769,Home Office,Electronics,Monitor,PROD5958,North,Kentucky,East Timport,2,4511,15,7668.7,6283.12,1385.58,20,NO,0,Ford-Johnson,jenniferbarrett@diaz-herman.com,Cash,Pending
ORD1676,25-10-2025,28-10-2025,Christy Warren,CUST986,Corporate,Grocery,Milk,PROD9415,West,Alaska,Lake Beckyborough,2,1967,15,3343.9,2203.85,1140.05,22,NO,0,Moore PLC,zclay@davis.info,Cash,Pending
ORD1677,02-04-2026,04-04-2026,Eric Fischer,CUST148,Home Office,Office Supplies,Notebook,PROD2870,West,New York,Port Diane,2,4164,0,8328,5940.42,2387.58,24,NO,0,Espinoza-Perez,bthomas@welch.com,UPI,Pending
ORD1678,16-01-2025,19-01-2025,Amber Ortiz,CUST285,Home Office,Grocery,Eggs,PROD7479,West,Missouri,West Jamesmouth,7,2316,0,16212,10937.45,5274.55,32,NO,0,"Matthews, Davis and Burns",garciaangela@wright.info,UPI,Returned
ORD1679,08-04-2025,13-04-2025,Edward Scott,CUST499,Consumer,Electronics,Headphones,PROD5938,South,Wyoming,Amandachester,5,1106,5,5253.5,4177.57,1075.93,26,NO,0,Taylor LLC,grodriguez@obrien.com,UPI,Cancelled
ORD1680,22-08-2024,27-08-2024,Joshua Stewart,CUST736,Home Office,Electronics,Laptop,PROD5077,North,Oregon,Danielfurt,2,799,20,1278.4,1099.83,178.57,50,NO,0,Villanueva-Smith,ellenmoran@jensen-schaefer.biz,UPI,Returned
ORD1681,20-05-2024,27-05-2024,Ms. Patricia Turner,CUST674,Consumer,Office Supplies,File Folder,PROD7688,East,Oklahoma,North Jamie,10,4724,20,37792,28454.96,9337.04,9,Yes,31,"Miller, Harris and Mullins",ulong@byrd.com,Net Banking,Cancelled
ORD1682,07-03-2026,10-03-2026,Julian Lee,CUST469,Corporate,Electronics,Mouse,PROD8752,North,Virginia,Stevensborough,4,1573,20,5033.6,3570.66,1462.94,14,NO,0,Haley and Sons,seantodd@hayes-blair.info,UPI,Delivered
ORD1683,25-06-2025,26-06-2025,Duane Hudson,CUST440,Home Office,Furniture,Book Shelf,PROD4572,South,New Hampshire,Rachelhaven,5,4320,10,19440,16157.94,3282.06,1,Yes,28,Reid PLC,emily15@jackson.com,Net Banking,Cancelled
ORD1684,22-04-2024,26-04-2024,Henry Wallace,CUST588,Home Office,Electronics,Laptop,PROD2426,South,Pennsylvania,Nathanshire,4,3839,20,12284.8,9358.28,2926.52,5,Yes,41,"Kaufman, Bell and Flowers",mhowell@salazar.com,Net Banking,Pending
ORD1685,23-03-2025,29-03-2025,Danielle Williams,CUST405,Home Office,Office Supplies,Notebook,PROD5603,South,Oregon,Rogersshire,2,4224,15,7180.8,5671.3,1509.5,5,Yes,32,Campbell Ltd,rwallace@kennedy-padilla.com,Net Banking,Returned
ORD1686,30-06-2024,01-07-2024,Christopher Jones,CUST418,Home Office,Electronics,Headphones,PROD1204,North,Wyoming,Brendachester,8,4694,0,37552,30486.17,7065.83,41,NO,0,Gould Inc,danielwood@ayala.com,Credit Card,Cancelled
ORD1687,17-03-2025,18-03-2025,Hannah Santiago,CUST288,Corporate,Furniture,Sofa,PROD5272,North,Nebraska,Malikmouth,9,2085,20,15012,11104.56,3907.44,43,NO,0,"Hancock, Davenport and Richards",kendra64@valenzuela-rasmussen.com,Credit Card,Pending
ORD1688,23-05-2024,24-05-2024,Emily Simpson,CUST618,Consumer,Grocery,Eggs,PROD5330,South,Alabama,Lake Jerrymouth,9,464,0,4176,3699.06,476.94,50,NO,0,Walker LLC,amandaflores@green.com,Credit Card,Cancelled
ORD1689,17-06-2024,20-06-2024,Katelyn House,CUST715,Consumer,Office Supplies,Notebook,PROD2305,East,Illinois,Feliciashire,6,3499,20,16795.2,13739.79,3055.41,10,NO,0,"Bryant, Johnson and Robinson",jessica43@liu-cole.biz,Net Banking,Cancelled
ORD1690,12-02-2026,15-02-2026,Leslie Howard,CUST587,Consumer,Office Supplies,Calculator,PROD8559,South,New Mexico,Parkerfurt,6,3046,20,14620.8,12732.32,1888.48,43,NO,0,Brooks-Smith,bushsheri@lynch-parker.com,Net Banking,Delivered
ORD1691,19-08-2024,22-08-2024,Michael Lutz,CUST857,Corporate,Furniture,Study Table,PROD3033,East,New Hampshire,New Kristie,2,3043,0,6086,4631.84,1454.16,20,NO,0,"Wagner, Crane and Johnson",cynthia78@moses-thomas.net,Net Banking,Returned
ORD1692,09-08-2024,13-08-2024,Krista Reilly,CUST937,Consumer,Grocery,Fruits,PROD9357,South,North Carolina,North Charlene,4,551,15,1873.4,1619.71,253.69,33,NO,0,Wells-Peterson,allensarah@neal.info,Cash,Returned
ORD1693,15-10-2025,16-10-2025,Arthur Walker,CUST656,Home Office,Grocery,Bread,PROD9470,East,South Carolina,Matthewstad,1,1523,0,1523,1191.6,331.4,42,NO,0,"Santos, Sharp and Osborne",janet55@beck-silva.com,Net Banking,Returned
ORD1694,20-11-2024,24-11-2024,Marc Perry,CUST762,Home Office,Electronics,Mouse,PROD6884,South,Tennessee,Port Dianatown,5,320,15,1360,906.44,453.56,43,NO,0,"Parker, Mitchell and Olson",greengabriela@andersen-campbell.com,Credit Card,Returned
ORD1695,17-05-2024,21-05-2024,Justin Brennan MD,CUST959,Consumer,Grocery,Bread,PROD3614,South,North Dakota,Lake Stephenborough,2,1756,0,3512,3084.71,427.29,48,NO,0,"Miller, Jones and Mason",kray@davis.org,UPI,Cancelled
ORD1696,18-07-2024,25-07-2024,Holly Webb,CUST166,Home Office,Electronics,Mouse,PROD8201,South,Utah,Kaneport,5,4328,15,18394,11932.88,6461.12,25,NO,0,Crawford Ltd,moorejoseph@rivera.com,Cash,Delivered
ORD1697,11-07-2024,13-07-2024,Connie Baker,CUST652,Home Office,Furniture,Dining Table,PROD7192,East,New Jersey,East Peggybury,7,3426,15,20384.7,16571.9,3812.8,1,Yes,47,Armstrong and Sons,bradrodriguez@alexander-hall.com,Credit Card,Cancelled
ORD1698,26-04-2024,02-05-2024,Alexander Young,CUST992,Corporate,Office Supplies,stapler,PROD3520,South,New Mexico,North Ian,8,1366,15,9288.8,5631.3,3657.5,48,NO,0,Villarreal LLC,katie93@davis.info,UPI,Pending
ORD1699,06-04-2024,12-04-2024,Chris Andrews,CUST969,Home Office,Furniture,Book Shelf,PROD1483,West,Missouri,Beasleyhaven,7,4387,5,29173.55,21868.37,7305.18,8,Yes,46,"Green, Knapp and Hawkins",bradleychelsea@hutchinson-burnett.com,Credit Card,Pending
ORD1700,16-05-2025,21-05-2025,Sean Rogers,CUST294,Corporate,Electronics,Headphones,PROD8814,West,Idaho,Cruzhaven,8,1013,5,7698.8,5544.04,2154.76,7,Yes,35,"Johnson, Cordova and Gallegos",karen05@sandoval-robinson.info,Credit Card,Pending
ORD1701,12-08-2025,14-08-2025,George Daniels,CUST506,Consumer,Grocery,Fruits,PROD4255,West,Ohio,Chadborough,1,3458,10,3112.2,2036.09,1076.11,20,NO,0,Griffin Inc,jeffrey45@galvan.biz,Net Banking,Cancelled
ORD1702,25-11-2024,28-11-2024,Laura Murray,CUST302,Home Office,Electronics,Keyboard,PROD6089,North,Colorado,Andrewshaven,1,3630,10,3267,2722.54,544.46,12,NO,0,Mccarthy-Morrow,parkskenneth@kane.com,Credit Card,Returned
ORD1703,10-02-2026,11-02-2026,Karen Richardson,CUST800,Corporate,Electronics,Mouse,PROD2099,East,Mississippi,Fuentesburgh,7,3550,20,19880,16280.5,3599.5,37,NO,0,Lopez-Martin,ayalaallison@davis.com,UPI,Pending
ORD1704,03-09-2025,10-09-2025,Angela Christian,CUST639,Home Office,Electronics,Monitor,PROD5611,North,Maryland,New Thomasberg,2,2395,20,3832,2674.67,1157.33,3,Yes,23,"Hensley, Palmer and Chung",brianwatkins@taylor.com,Cash,Delivered
ORD1705,21-11-2024,27-11-2024,Thomas Hampton,CUST182,Consumer,Furniture,Book Shelf,PROD2592,East,Alabama,Petersenmouth,5,3628,0,18140,14787.13,3352.87,12,NO,0,"Werner, Griffin and Wong",brayanthony@rose.org,UPI,Returned
ORD1706,23-08-2025,26-08-2025,Brandy Griffin,CUST595,Consumer,Office Supplies,File Folder,PROD8435,West,North Carolina,North Ashleyborough,6,4477,5,25518.9,16289.45,9229.45,24,NO,0,Gibson-Rice,patrick60@peterson.biz,Net Banking,Returned
ORD1707,14-04-2025,20-04-2025,Anthony Gutierrez,CUST919,Home Office,Furniture,Dining Table,PROD8569,East,Nevada,Terrellberg,1,3558,15,3024.3,2082.75,941.55,21,NO,0,Taylor and Sons,lauren25@cook.info,Credit Card,Pending
ORD1708,25-02-2025,27-02-2025,Vincent Sanchez,CUST192,Consumer,Office Supplies,stapler,PROD7223,North,Minnesota,Kennethville,9,2065,5,17655.75,12923.99,4731.76,3,Yes,31,Oconnell-Chandler,april60@flores.org,Credit Card,Returned
ORD1709,24-05-2025,28-05-2025,Steven Underwood,CUST507,Consumer,Office Supplies,stapler,PROD5422,West,Nevada,Richardton,3,1566,0,4698,3195.39,1502.61,31,NO,0,Jones-Kim,tcherry@ellis-phelps.com,Credit Card,Cancelled
ORD1710,25-10-2024,29-10-2024,Eric Brown,CUST257,Home Office,Office Supplies,File Folder,PROD7296,East,Connecticut,Port Tannerland,5,4354,10,19593,14445.39,5147.61,40,NO,0,Rodriguez Inc,lisakhan@costa-noble.net,Cash,Returned
ORD1711,17-12-2025,19-12-2025,William Brown,CUST513,Corporate,Electronics,Monitor,PROD1599,North,South Dakota,New Justin,5,1543,5,7329.25,5104.69,2224.56,15,NO,0,Powell Ltd,leslie12@dorsey.com,Net Banking,Pending
ORD1712,07-02-2025,09-02-2025,Daniel Rodgers PhD,CUST538,Consumer,Electronics,Keyboard,PROD9905,West,North Dakota,New Teresaborough,5,3896,0,19480,15550.21,3929.79,27,NO,0,Martinez-Spencer,carrillojesse@carroll.com,UPI,Delivered
ORD1713,26-10-2024,30-10-2024,James Rice,CUST362,Corporate,Electronics,Keyboard,PROD4888,West,Wisconsin,West Ronald,3,3112,20,7468.8,6602.27,866.53,19,NO,0,Dean Inc,williamjones@williams.com,UPI,Cancelled
ORD1714,20-08-2024,26-08-2024,Deborah Khan,CUST181,Consumer,Grocery,Bread,PROD2904,North,North Carolina,South Gregoryville,2,2504,15,4256.8,3053.12,1203.68,26,NO,0,Mitchell and Sons,watkinserika@hall.com,Cash,Delivered
ORD1715,18-04-2024,24-04-2024,John Martinez,CUST222,Consumer,Grocery,Fruits,PROD6360,South,Colorado,South Jameshaven,9,1434,15,10970.1,9712.94,1257.16,5,Yes,25,Henry-Leblanc,sarahmontes@jones-lutz.net,Cash,Returned
ORD1716,14-04-2025,17-04-2025,Dale King,CUST635,Consumer,Electronics,Laptop,PROD6010,North,Illinois,Lewisborough,4,390,5,1482,927.33,554.67,8,Yes,23,Wilson-Murphy,michael91@johns.org,Cash,Delivered
ORD1717,02-04-2026,09-04-2026,Crystal Simpson,CUST276,Home Office,Electronics,Mouse,PROD3135,East,Alabama,South Christy,8,3613,15,24568.4,19858.16,4710.24,27,NO,0,Smith-Reynolds,patricia83@hernandez-lambert.com,UPI,Cancelled
ORD1718,15-04-2024,20-04-2024,Louis Carson,CUST130,Consumer,Office Supplies,File Folder,PROD7108,East,Vermont,Haleymouth,6,3958,15,20185.8,13912.79,6273.01,0,Yes,40,"Melendez, Jones and Daniel",robinsanchez@vazquez-castro.com,Credit Card,Delivered
ORD1719,07-05-2024,12-05-2024,Eric Cox,CUST296,Corporate,Electronics,Mouse,PROD3065,East,Tennessee,Colleenstad,4,3048,20,9753.6,7410.25,2343.35,27,NO,0,"Briggs, Hardy and Moody",allenchristopher@love.org,Net Banking,Pending
ORD1720,06-12-2024,12-12-2024,Todd Butler,CUST162,Corporate,Grocery,Eggs,PROD4850,West,Iowa,New Noah,8,127,0,1016,910.46,105.54,35,NO,0,Phillips-Sweeney,drew06@martin.net,UPI,Pending
ORD1721,02-05-2025,03-05-2025,Gary Mcintosh,CUST789,Consumer,Grocery,Bread,PROD6209,West,Delaware,Joneston,3,4459,20,10701.6,9472.79,1228.81,45,NO,0,Wright-Yang,iabbott@allen-underwood.com,Credit Card,Pending
ORD1722,30-09-2025,07-10-2025,Madison Richardson,CUST693,Home Office,Office Supplies,Calculator,PROD4041,West,Iowa,East Cheyenne,3,1195,5,3405.75,3060.61,345.14,21,NO,0,Hoffman Ltd,djefferson@osborn-carpenter.com,UPI,Cancelled
ORD1723,28-02-2025,07-03-2025,Gregory Barrett,CUST938,Consumer,Furniture,Book Shelf,PROD6858,East,Arkansas,North Christineshire,4,478,10,1720.8,1474.97,245.83,22,NO,0,Phillips PLC,paula62@love.org,Cash,Cancelled
ORD1724,08-11-2025,15-11-2025,Brenda Carter,CUST746,Home Office,Office Supplies,stapler,PROD9865,East,Georgia,Vaughnton,3,4504,20,10809.6,8167.62,2641.98,40,NO,0,Moon-Phillips,dixondavid@frost.com,Credit Card,Pending
ORD1725,13-12-2025,15-12-2025,Bryan Beck,CUST143,Consumer,Electronics,Laptop,PROD3132,South,South Carolina,East Territon,1,2107,20,1685.6,1508.93,176.67,9,Yes,36,Jones-Simpson,canthony@graves-crawford.com,Net Banking,Delivered
ORD1726,04-06-2025,05-06-2025,Ashlee Bryant,CUST932,Home Office,Grocery,Fruits,PROD6432,East,Indiana,Lake Karenton,1,4334,15,3683.9,3036.6,647.3,45,NO,0,Herrera PLC,liualexandra@arroyo.com,UPI,Delivered
ORD1727,24-03-2026,25-03-2026,Cristian Arnold,CUST856,Corporate,Furniture,Sofa,PROD9880,East,Georgia,Brianville,6,645,5,3676.5,2761.26,915.24,18,NO,0,Nguyen-Paul,stanleyrachael@wilson.com,Credit Card,Returned
ORD1728,14-07-2024,19-07-2024,Jessica Potter,CUST135,Corporate,Office Supplies,Calculator,PROD5953,West,Colorado,Melissashire,8,367,10,2642.4,1855.26,787.14,21,NO,0,May and Sons,leesara@davis.com,UPI,Delivered
ORD1729,16-10-2024,21-10-2024,Michelle Lindsey,CUST993,Home Office,Office Supplies,Pen,PROD9985,West,Washington,South Thomas,1,2489,0,2489,1757.75,731.25,32,NO,0,Scott-Lawrence,jasmine77@jackson.com,Net Banking,Returned
ORD1730,14-08-2025,17-08-2025,Heather Ward,CUST369,Corporate,Grocery,Fruits,PROD5405,South,Ohio,Snowbury,9,1141,15,8728.65,7535.55,1193.1,18,NO,0,"Boyle, Russell and Fox",shannon83@castillo.com,Credit Card,Delivered
ORD1731,28-10-2024,03-11-2024,Shawn Dixon,CUST423,Corporate,Electronics,Laptop,PROD5042,North,Indiana,Georgeport,5,841,5,3994.75,3565.53,429.22,37,NO,0,"Smith, Gamble and Camacho",penathomas@reed-johnson.info,Cash,Pending
ORD1732,23-02-2026,01-03-2026,Andrew Williams,CUST170,Corporate,Office Supplies,stapler,PROD9021,West,Montana,West Joseph,5,3661,15,15559.25,13316.97,2242.28,42,NO,0,Green-Smith,pamelaspencer@brown.com,Net Banking,Returned
